OID_,Field1,Lake,Project,Time,PercentCoverage,Depth,POINT_X,POINT_Y
1059,1059,G-Bay,IMRP,2024-09-11T17:49:35Z,30,12,-79.879123999999990,44.809199000000035
1060,1060,G-Bay,IMRP,2024-09-11T17:49:54Z,50,20,-79.879076999999938,44.809227000000078
1061,1061,G-Bay,IMRP,2024-09-11T17:50:12Z,50,35,-79.879049999999950,44.809242000000040
1062,1062,G-Bay,IMRP,2024-09-11T17:52:20Z,60,35,-79.879029999999943,44.809264000000042
1063,1063,G-Bay,IMRP,2024-09-11T17:52:46Z,50,40,-79.878990999999985,44.809276000000068
1064,1064,G-Bay,IMRP,2024-09-11T17:53:07Z,40,47,-79.878961999999945,44.809289000000035
1065,1065,G-Bay,IMRP,2024-09-11T17:53:40Z,50,55,-79.878979999999956,44.809330000000045
1066,1066,G-Bay,IMRP,2024-09-11T17:54:01Z,40,50,-79.879019999999969,44.809332000000040
1067,1067,G-Bay,IMRP,2024-09-11T17:54:20Z,40,40,-79.879049999999950,44.809337000000028
1068,1068,G-Bay,IMRP,2024-09-11T17:54:43Z,30,32,-79.879095999999947,44.809340000000077
1069,1069,G-Bay,IMRP,2024-09-11T17:54:59Z,20,20,-79.879136999999957,44.809345000000064
1070,1070,G-Bay,IMRP,2024-09-11T17:55:24Z,50,10,-79.879167999999936,44.809365000000071
1071,1071,G-Bay,IMRP,2024-09-11T17:56:01Z,30,22,-79.879124999999988,44.809383000000025
1072,1072,G-Bay,IMRP,2024-09-11T17:56:34Z,40,65,-79.879079999999988,44.809386000000075
1073,1073,G-Bay,IMRP,2024-09-11T17:56:59Z,25,30,-79.879051999999945,44.809394000000054
1074,1074,G-Bay,IMRP,2024-09-11T17:57:22Z,75,30,-79.879011999999989,44.809400000000039
1075,1075,G-Bay,IMRP,2024-09-11T17:57:49Z,75,40,-79.879014999999981,44.809423000000038
1076,1076,G-Bay,IMRP,2024-09-11T17:58:09Z,50,40,-79.879038999999977,44.809427000000028
1077,1077,G-Bay,IMRP,2024-09-11T17:58:23Z,20,61,-79.879062999999974,44.809428000000025
1078,1078,G-Bay,IMRP,2024-09-11T17:58:49Z,40,35,-79.879097999999942,44.809430000000077
1079,1079,G-Bay,IMRP,2024-09-11T17:59:12Z,40,25,-79.879136999999957,44.809425000000033
1080,1080,G-Bay,IMRP,2024-09-11T18:26:29Z,10,15,-79.876407517999951,44.808778842000038
1081,1081,G-Bay,IMRP,2024-09-11T18:27:01Z,20,20,-79.876343999999960,44.808801000000074
1082,1082,G-Bay,IMRP,2024-09-11T18:27:19Z,40,30,-79.876337999999976,44.808823000000075
1083,1083,G-Bay,IMRP,2024-09-11T18:27:35Z,20,90,-79.876337999999976,44.808833000000050
1084,1084,G-Bay,IMRP,2024-09-11T18:27:53Z,30,45,-79.876389999999958,44.808848000000069
1085,1085,G-Bay,IMRP,2024-09-11T18:28:08Z,20,35,-79.876425999999981,44.808822000000077
1086,1086,G-Bay,IMRP,2024-09-11T18:28:22Z,0,28,-79.876413999999954,44.808808000000056
1087,1087,G-Bay,IMRP,2024-09-11T18:28:42Z,0,15,-79.876429999999971,44.808790000000045
1088,1088,G-Bay,IMRP,2024-09-11T18:29:24Z,0,10,-79.876454999999964,44.808787000000052
1089,1089,G-Bay,IMRP,2024-09-11T18:29:44Z,0,25,-79.876456999999959,44.808798000000081
1090,1090,G-Bay,IMRP,2024-09-11T18:29:56Z,20,40,-79.876465999999937,44.808812000000046
1091,1091,G-Bay,IMRP,2024-09-11T18:30:19Z,40,45,-79.876503999999954,44.808832000000052
1092,1092,G-Bay,IMRP,2024-09-11T18:30:34Z,0,35,-79.876507999999944,44.808822000000077
1093,1093,G-Bay,IMRP,2024-09-11T18:30:48Z,0,20,-79.876522999999963,44.808783000000062
1094,1094,G-Bay,IMRP,2024-09-11T18:31:02Z,0,10,-79.876513999999986,44.808769000000041
1095,1095,G-Bay,IMRP,2024-09-11T18:31:12Z,0,10,-79.876567999999963,44.808764000000053
1096,1096,G-Bay,IMRP,2024-09-11T18:31:28Z,0,20,-79.876551999999947,44.808778000000075
1097,1097,G-Bay,IMRP,2024-09-11T18:31:45Z,15,35,-79.876555999999937,44.808793000000037
1098,1098,G-Bay,IMRP,2024-09-11T18:32:04Z,30,45,-79.876569999999958,44.808807000000058
1099,1099,G-Bay,IMRP,2024-09-11T18:32:17Z,30,50,-79.876598999999942,44.808821000000080
1100,1100,G-Bay,IMRP,2024-09-11T18:32:39Z,15,27,-79.876621999999941,44.808801000000074
1101,1101,G-Bay,IMRP,2024-09-11T18:32:50Z,0,20,-79.876614999999958,44.808787000000052
1102,1102,G-Bay,IMRP,2024-09-11T18:32:58Z,0,10,-79.876608999999974,44.808765000000051
1103,1103,G-Bay,IMRP,2024-09-11T18:33:21Z,0,14,-79.876670999999988,44.808759000000066
1104,1104,G-Bay,IMRP,2024-09-11T18:33:36Z,0,30,-79.876644999999940,44.808770000000038
1105,1105,G-Bay,IMRP,2024-09-11T18:33:44Z,20,40,-79.876637999999957,44.808796000000029
1106,1106,G-Bay,IMRP,2024-09-11T18:34:16Z,10,36,-79.876673999999980,44.808801000000074
1107,1107,G-Bay,IMRP,2024-09-11T18:34:37Z,10,30,-79.876684999999952,44.808793000000037
1108,1108,G-Bay,IMRP,2024-09-11T18:34:49Z,0,27,-79.876698999999974,44.808775000000026
1109,1109,G-Bay,IMRP,2024-09-11T18:35:03Z,0,15,-79.876701999999966,44.808749000000034
1110,1110,G-Bay,IMRP,2024-09-11T18:35:18Z,0,8,-79.876711999999941,44.808736000000067
1111,1111,G-Bay,IMRP,2024-09-11T18:35:38Z,0,25,-79.876731999999947,44.808755000000076
1112,1112,G-Bay,IMRP,2024-09-11T18:35:53Z,10,27,-79.876738999999986,44.808767000000046
1113,1113,G-Bay,IMRP,2024-09-11T18:36:02Z,10,34,-79.876762999999983,44.808780000000070
1114,1114,G-Bay,IMRP,2024-09-11T18:36:15Z,0,28,-79.876786999999979,44.808758000000068
1115,1115,G-Bay,IMRP,2024-09-11T18:36:25Z,0,17,-79.876775999999950,44.808734000000072
1116,1116,G-Bay,IMRP,2024-09-11T18:36:35Z,0,8,-79.876787999999976,44.808716000000061
1117,1117,G-Bay,IMRP,2024-09-11T18:36:56Z,10,20,-79.876831999999979,44.808730000000025
1118,1118,G-Bay,IMRP,2024-09-11T18:37:17Z,0,27,-79.876847999999939,44.808727000000033
1119,1119,G-Bay,IMRP,2024-09-11T18:37:39Z,10,30,-79.876870999999937,44.808746000000042
1120,1120,G-Bay,IMRP,2024-09-11T18:37:54Z,30,35,-79.876897999999983,44.808762000000058
1121,1121,G-Bay,IMRP,2024-09-11T18:38:17Z,20,35,-79.876919999999984,44.808749000000034
1122,1122,G-Bay,IMRP,2024-09-11T18:38:37Z,0,20,-79.876936999999941,44.808723000000043
1123,1123,G-Bay,IMRP,2024-09-11T18:38:54Z,5,15,-79.876935999999944,44.808714000000066
1124,1124,G-Bay,IMRP,2024-09-11T18:39:22Z,0,8,-79.876973999999962,44.808696000000054
1125,1125,G-Bay,IMRP,2024-09-11T18:39:42Z,0,30,-79.876961999999935,44.808712000000071
1126,1126,G-Bay,IMRP,2024-09-11T18:39:56Z,10,32,-79.876971999999967,44.808712000000071
1127,1127,G-Bay,IMRP,2024-09-11T18:40:20Z,25,30,-79.876986999999986,44.808716000000061
1128,1128,G-Bay,IMRP,2024-09-11T18:40:44Z,30,40,-79.877003999999943,44.808737000000065
1129,1129,G-Bay,IMRP,2024-09-11T18:41:00Z,0,40,-79.877033999999981,44.808713000000068
1130,1130,G-Bay,IMRP,2024-09-11T18:41:18Z,10,30,-79.877042999999958,44.808707000000027
1131,1131,G-Bay,IMRP,2024-09-11T18:41:33Z,0,10,-79.877044999999953,44.808694000000060
1132,1132,G-Bay,IMRP,2024-09-12T14:45:33Z,100,120,-79.741831999999988,44.737784000000033
1133,1133,G-Bay,IMRP,2024-09-12T14:48:28Z,100,120,-79.742613999999946,44.737607000000025
1134,1134,G-Bay,IMRP,2024-09-12T14:48:39Z,100,120,-79.742737999999974,44.737565000000075
1135,1135,G-Bay,IMRP,2024-09-12T14:48:52Z,100,120,-79.742869999999982,44.737519000000077
1136,1136,G-Bay,IMRP,2024-09-12T14:48:59Z,100,120,-79.742941999999971,44.737496000000078
1137,1137,G-Bay,IMRP,2024-09-12T14:49:09Z,100,120,-79.743044999999938,44.737465000000043
1138,1138,G-Bay,IMRP,2024-09-12T14:49:16Z,100,125,-79.743115999999986,44.737447000000031
1139,1139,G-Bay,IMRP,2024-09-12T14:49:23Z,100,123,-79.743178999999941,44.737429000000077
1140,1140,G-Bay,IMRP,2024-09-12T14:49:31Z,100,130,-79.743257999999969,44.737408000000073
1141,1141,G-Bay,IMRP,2024-09-12T14:49:36Z,100,130,-79.743307999999956,44.737397000000044
1142,1142,G-Bay,IMRP,2024-09-12T14:49:51Z,100,130,-79.743469999999945,44.737354000000039
1143,1143,G-Bay,IMRP,2024-09-12T14:51:11Z,100,120,-79.744877999999972,44.737125000000049
1144,1144,G-Bay,IMRP,2024-09-12T14:51:20Z,100,110,-79.744943999999975,44.737110000000030
1145,1145,G-Bay,IMRP,2024-09-12T14:51:33Z,100,120,-79.745023999999944,44.737080000000049
1146,1146,G-Bay,IMRP,2024-09-12T14:52:17Z,100,100,-79.745432999999935,44.736936000000071
1147,1147,G-Bay,IMRP,2024-09-12T14:52:26Z,100,90,-79.745469999999955,44.736913000000072
1148,1148,G-Bay,IMRP,2024-09-12T14:52:40Z,100,90,-79.745529999999974,44.736866000000077
1149,1149,G-Bay,IMRP,2024-09-12T14:52:47Z,100,80,-79.745541999999944,44.736846000000071
1150,1150,G-Bay,IMRP,2024-09-12T14:53:05Z,100,85,-79.745523999999989,44.736795000000029
1151,1151,G-Bay,IMRP,2024-09-12T14:53:11Z,100,85,-79.745504999999980,44.736768000000041
1152,1152,G-Bay,IMRP,2024-09-12T14:53:18Z,100,100,-79.745482999999979,44.736744000000044
1153,1153,G-Bay,IMRP,2024-09-12T14:53:28Z,100,100,-79.745452999999941,44.736708000000078
1154,1154,G-Bay,IMRP,2024-09-12T14:53:37Z,100,80,-79.745422999999960,44.736670000000061
1155,1155,G-Bay,IMRP,2024-09-12T14:53:47Z,100,90,-79.745394999999974,44.736635000000035
1156,1156,G-Bay,IMRP,2024-09-12T14:53:55Z,100,100,-79.745359999999948,44.736599000000069
1157,1157,G-Bay,IMRP,2024-09-12T14:54:00Z,100,100,-79.745326999999975,44.736562000000049
1158,1158,G-Bay,IMRP,2024-09-12T14:54:05Z,100,100,-79.745294999999942,44.736528000000078
1159,1159,G-Bay,IMRP,2024-09-12T14:54:11Z,100,90,-79.745267999999953,44.736495000000048
1160,1160,G-Bay,IMRP,2024-09-12T14:54:21Z,100,80,-79.745222999999953,44.736445000000060
1161,1161,G-Bay,IMRP,2024-09-12T14:54:27Z,100,100,-79.745189999999980,44.736413000000027
1162,1162,G-Bay,IMRP,2024-09-12T14:54:33Z,100,90,-79.745164999999986,44.736389000000031
1163,1163,G-Bay,IMRP,2024-09-12T14:54:39Z,100,90,-79.745135999999945,44.736364000000037
1164,1164,G-Bay,IMRP,2024-09-12T14:54:45Z,100,90,-79.745102999999972,44.736337000000049
1165,1165,G-Bay,IMRP,2024-09-12T14:54:50Z,100,90,-79.745071999999936,44.736318000000040
1166,1166,G-Bay,IMRP,2024-09-12T14:54:56Z,100,90,-79.745022999999946,44.736297000000036
1167,1167,G-Bay,IMRP,2024-09-12T14:55:02Z,100,90,-79.744977999999946,44.736276000000032
1168,1168,G-Bay,IMRP,2024-09-12T14:55:08Z,100,90,-79.744941999999980,44.736255000000028
1169,1169,G-Bay,IMRP,2024-09-12T14:55:14Z,100,100,-79.744908999999950,44.736229000000037
1170,1170,G-Bay,IMRP,2024-09-12T14:55:21Z,100,95,-79.744880999999964,44.736195000000066
1171,1171,G-Bay,IMRP,2024-09-12T14:55:28Z,100,100,-79.744858999999963,44.736169000000075
1172,1172,G-Bay,IMRP,2024-09-12T14:55:34Z,100,90,-79.744844999999941,44.736146000000076
1173,1173,G-Bay,IMRP,2024-09-12T14:55:39Z,100,95,-79.744829999999979,44.736118000000033
1174,1174,G-Bay,IMRP,2024-09-12T14:55:45Z,100,95,-79.744814999999960,44.736088000000052
1175,1175,G-Bay,IMRP,2024-09-12T14:55:50Z,100,90,-79.744806999999980,44.736058000000071
1176,1176,G-Bay,IMRP,2024-09-12T14:55:55Z,100,90,-79.744803999999988,44.736030000000028
1177,1177,G-Bay,IMRP,2024-09-12T14:56:01Z,100,90,-79.744801999999936,44.735999000000049
1178,1178,G-Bay,IMRP,2024-09-12T14:56:07Z,100,90,-79.744807999999978,44.735959000000037
1179,1179,G-Bay,IMRP,2024-09-12T15:00:52Z,100,80,-79.744765999999970,44.735860000000059
1180,1180,G-Bay,IMRP,2024-09-12T15:01:00Z,100,80,-79.744745999999964,44.735820000000047
1181,1181,G-Bay,IMRP,2024-09-12T15:01:06Z,100,80,-79.744727999999952,44.735770000000059
1182,1182,G-Bay,IMRP,2024-09-12T15:01:11Z,100,80,-79.744710999999938,44.735717000000079
1183,1183,G-Bay,IMRP,2024-09-12T15:01:18Z,100,80,-79.744691999999986,44.735658000000058
1184,1184,G-Bay,IMRP,2024-09-12T15:01:23Z,100,80,-79.744673999999975,44.735615000000053
1185,1185,G-Bay,IMRP,2024-09-12T15:01:29Z,100,80,-79.744654999999966,44.735568000000058
1186,1186,G-Bay,IMRP,2024-09-12T15:01:34Z,100,80,-79.744638999999950,44.735527000000047
1187,1187,G-Bay,IMRP,2024-09-12T15:01:42Z,100,70,-79.744619999999941,44.735487000000035
1188,1188,G-Bay,IMRP,2024-09-12T15:01:54Z,100,75,-79.744592999999952,44.735435000000052
1189,1189,G-Bay,IMRP,2024-09-12T15:02:10Z,100,70,-79.744558999999981,44.735368000000051
1190,1190,G-Bay,IMRP,2024-09-12T15:02:15Z,100,70,-79.744548999999950,44.735348000000045
1191,1191,G-Bay,IMRP,2024-09-12T15:02:26Z,100,90,-79.744556999999986,44.735313000000076
1192,1192,G-Bay,IMRP,2024-09-12T15:03:14Z,100,70,-79.744582999999977,44.735230000000058
1193,1193,G-Bay,IMRP,2024-09-12T15:03:41Z,100,60,-79.744590999999957,44.735186000000056
1194,1194,G-Bay,IMRP,2024-09-12T15:03:56Z,100,55,-79.744629999999972,44.735133000000076
1195,1195,G-Bay,IMRP,2024-09-12T15:04:29Z,100,70,-79.744698999999969,44.735018000000025
1196,1196,G-Bay,IMRP,2024-09-12T15:04:35Z,100,70,-79.744704999999954,44.734983000000057
1197,1197,G-Bay,IMRP,2024-09-12T15:04:45Z,100,60,-79.744704999999954,44.734949000000029
1198,1198,G-Bay,IMRP,2024-09-12T15:04:55Z,100,60,-79.744691999999986,44.734916000000055
1199,1199,G-Bay,IMRP,2024-09-12T15:05:02Z,100,65,-79.744673999999975,44.734882000000027
1200,1200,G-Bay,IMRP,2024-09-12T15:05:09Z,100,55,-79.744656999999961,44.734860000000026
1201,1201,G-Bay,IMRP,2024-09-12T15:05:17Z,100,60,-79.744626999999980,44.734828000000050
1202,1202,G-Bay,IMRP,2024-09-12T15:05:34Z,100,60,-79.744596999999942,44.734790000000032
1203,1203,G-Bay,IMRP,2024-09-12T15:05:40Z,100,50,-79.744572999999946,44.734765000000039
1204,1204,G-Bay,IMRP,2024-09-12T15:05:46Z,100,50,-79.744549999999947,44.734743000000037
1205,1205,G-Bay,IMRP,2024-09-12T15:05:55Z,100,50,-79.744529999999941,44.734718000000044
1206,1206,G-Bay,IMRP,2024-09-12T15:05:59Z,100,65,-79.744508999999937,44.734705000000076
1207,1207,G-Bay,IMRP,2024-09-12T15:06:42Z,100,70,-79.744485999999938,44.734696000000042
1208,1208,G-Bay,IMRP,2024-09-12T15:07:19Z,100,60,-79.744353999999987,44.734734000000060
1209,1209,G-Bay,IMRP,2024-09-12T15:07:33Z,100,60,-79.744288999999981,44.734775000000070
1210,1210,G-Bay,IMRP,2024-09-12T15:07:41Z,100,50,-79.744254999999953,44.734800000000064
1211,1211,G-Bay,IMRP,2024-09-12T15:08:02Z,100,50,-79.744216999999935,44.734823000000063
1212,1212,G-Bay,IMRP,2024-09-12T15:08:12Z,100,60,-79.744178999999974,44.734846000000061
1213,1213,G-Bay,IMRP,2024-09-12T15:08:20Z,100,60,-79.744150999999988,44.734865000000070
1214,1214,G-Bay,IMRP,2024-09-12T15:08:56Z,,,-79.743980999999962,44.734946000000036
1215,1215,G-Bay,IMRP,2024-09-12T15:09:03Z,,,-79.743953999999974,44.734963000000050
1216,1216,G-Bay,IMRP,2024-09-12T15:09:10Z,100,80,-79.743878999999936,44.735015000000033
1217,1217,G-Bay,IMRP,2024-09-12T15:09:18Z,100,80,-79.743810999999937,44.735060000000033
1218,1218,G-Bay,IMRP,2024-09-12T15:09:24Z,100,70,-79.743775999999968,44.735081000000037
1219,1219,G-Bay,IMRP,2024-09-12T15:09:30Z,100,90,-79.743741999999941,44.735105000000033
1220,1220,G-Bay,IMRP,2024-09-12T15:09:36Z,100,80,-79.743697999999938,44.735136000000068
1221,1221,G-Bay,IMRP,2024-09-12T15:09:41Z,100,80,-79.743665999999962,44.735162000000059
1222,1222,G-Bay,IMRP,2024-09-12T15:09:56Z,100,80,-79.743609999999990,44.735194000000035
1223,1223,G-Bay,IMRP,2024-09-12T15:10:04Z,100,75,-79.743570999999974,44.735208000000057
1224,1224,G-Bay,IMRP,2024-09-12T15:10:09Z,100,75,-79.743509999999958,44.735225000000071
1225,1225,G-Bay,IMRP,2024-09-12T15:10:15Z,100,90,-79.743449999999939,44.735234000000048
1226,1226,G-Bay,IMRP,2024-09-12T15:10:22Z,100,70,-79.743391999999972,44.735243000000025
1227,1227,G-Bay,IMRP,2024-09-12T15:10:35Z,100,70,-79.743262999999956,44.735291000000075
1228,1228,G-Bay,IMRP,2024-09-12T15:10:40Z,100,85,-79.743235999999968,44.735313000000076
1229,1229,G-Bay,IMRP,2024-09-12T15:10:46Z,100,80,-79.743219999999951,44.735341000000062
1230,1230,G-Bay,IMRP,2024-09-12T15:12:25Z,50,100,-79.743235999999968,44.735697000000073
1231,1231,G-Bay,IMRP,2024-09-12T15:14:09Z,100,100,-79.743325999999968,44.735852000000079
1232,1232,G-Bay,IMRP,2024-09-12T15:14:18Z,75,100,-79.743322999999975,44.735896000000025
1233,1233,G-Bay,IMRP,2024-09-12T15:14:31Z,,100,-79.743322999999975,44.735946000000069
1234,1234,G-Bay,IMRP,2024-09-12T15:14:37Z,,110,-79.743316999999934,44.735989000000075
1235,1235,G-Bay,IMRP,2024-09-12T15:14:44Z,,105,-79.743307999999956,44.736026000000038
1236,1236,G-Bay,IMRP,2024-09-12T15:14:54Z,100,110,-79.743300999999974,44.736094000000037
1237,1237,G-Bay,IMRP,2024-09-12T15:18:24Z,,80,-79.740437999999983,44.736442000000068
1238,1238,G-Bay,IMRP,2024-09-12T15:21:52Z,,80,-79.745784999999955,44.737482000000057
1239,1239,G-Bay,IMRP,2024-09-12T15:22:01Z,,80,-79.745861999999988,44.737478000000067
1240,1240,G-Bay,IMRP,2024-09-12T15:22:07Z,,80,-79.745901999999944,44.737477000000069
1241,1241,G-Bay,IMRP,2024-09-12T15:22:11Z,,80,-79.745934999999974,44.737475000000074
1242,1242,G-Bay,IMRP,2024-09-12T15:22:17Z,,70,-79.745987999999954,44.737473000000080
1243,1243,G-Bay,IMRP,2024-09-12T15:22:23Z,,100,-79.746045999999978,44.737472000000025
1244,1244,G-Bay,IMRP,2024-09-12T15:22:29Z,,50,-79.746092999999973,44.737478000000067
1245,1245,G-Bay,IMRP,2024-09-12T15:22:34Z,,50,-79.746128999999939,44.737486000000047
1246,1246,G-Bay,IMRP,2024-09-12T15:22:41Z,90,35,-79.746163999999965,44.737506000000053
1247,1247,G-Bay,IMRP,2024-09-12T15:22:53Z,80,25,-79.746178999999984,44.737541000000078
1248,1248,G-Bay,IMRP,2024-09-12T15:24:11Z,,60,-79.746047999999973,44.737567000000070
1249,1249,G-Bay,IMRP,2024-09-12T15:24:28Z,50,70,-79.745990999999947,44.737657000000070
1250,1250,G-Bay,IMRP,2024-09-12T15:24:37Z,50,70,-79.745974999999987,44.737701000000072
1251,1251,G-Bay,IMRP,2024-09-12T15:24:48Z,100,70,-79.745975999999985,44.737759000000040
1252,1252,G-Bay,IMRP,2024-09-12T15:24:56Z,,70,-79.745976999999982,44.737818000000061
1253,1253,G-Bay,IMRP,2024-09-12T15:25:05Z,75,65,-79.745974999999987,44.737861000000066
1254,1254,G-Bay,IMRP,2024-09-12T15:25:13Z,100,70,-79.745967999999948,44.737913000000049
1255,1255,G-Bay,IMRP,2024-09-12T15:25:22Z,100,70,-79.745955999999978,44.737969000000078
1256,1256,G-Bay,IMRP,2024-09-12T15:25:29Z,100,60,-79.745971999999938,44.738015000000075
1257,1257,G-Bay,IMRP,2024-09-12T15:25:36Z,100,65,-79.745988999999952,44.738054000000034
1258,1258,G-Bay,IMRP,2024-09-12T15:25:42Z,100,60,-79.746011999999951,44.738093000000049
1259,1259,G-Bay,IMRP,2024-09-12T15:25:48Z,100,70,-79.746032999999954,44.738130000000069
1260,1260,G-Bay,IMRP,2024-09-12T15:25:54Z,100,70,-79.746053999999958,44.738169000000028
1261,1261,G-Bay,IMRP,2024-09-12T15:26:00Z,100,75,-79.746079999999949,44.738208000000043
1262,1262,G-Bay,IMRP,2024-09-12T15:26:06Z,100,60,-79.746100999999953,44.738241000000073
1263,1263,G-Bay,IMRP,2024-09-12T15:26:18Z,100,50,-79.746176999999989,44.738284000000078
1264,1264,G-Bay,IMRP,2024-09-12T15:26:30Z,100,50,-79.746264999999937,44.738300000000038
1265,1265,G-Bay,IMRP,2024-09-12T15:26:37Z,100,45,-79.746308999999940,44.738307000000077
1266,1266,G-Bay,IMRP,2024-09-12T15:26:43Z,80,45,-79.746341999999970,44.738317000000052
1267,1267,G-Bay,IMRP,2024-09-12T15:26:53Z,80,40,-79.746372999999949,44.738354000000072
1268,1268,G-Bay,IMRP,2024-09-12T15:27:02Z,50,40,-79.746389999999963,44.738386000000048
1269,1269,G-Bay,IMRP,2024-09-12T15:27:08Z,50,40,-79.746390999999960,44.738413000000037
1270,1270,G-Bay,IMRP,2024-09-12T15:27:14Z,40,40,-79.746397999999942,44.738438000000031
1271,1271,G-Bay,IMRP,2024-09-12T15:27:20Z,40,40,-79.746402999999987,44.738459000000034
1272,1272,G-Bay,IMRP,2024-09-12T15:27:25Z,30,40,-79.746404999999982,44.738489000000072
1273,1273,G-Bay,IMRP,2024-09-12T15:27:31Z,50,35,-79.746406999999977,44.738515000000064
1274,1274,G-Bay,IMRP,2024-09-12T15:27:38Z,25,35,-79.746407999999974,44.738544000000047
1275,1275,G-Bay,IMRP,2024-09-12T15:27:44Z,25,40,-79.746404999999982,44.738573000000031
1276,1276,G-Bay,IMRP,2024-09-12T15:27:51Z,50,40,-79.746407999999974,44.738601000000074
1277,1277,G-Bay,IMRP,2024-09-12T15:27:57Z,10,50,-79.746407999999974,44.738627000000065
1278,1278,G-Bay,IMRP,2024-09-12T15:28:02Z,10,50,-79.746405999999979,44.738652000000059
1279,1279,G-Bay,IMRP,2024-09-12T15:28:08Z,10,50,-79.746408999999971,44.738681000000042
1280,1280,G-Bay,IMRP,2024-09-12T15:28:14Z,10,50,-79.746411999999964,44.738714000000073
1281,1281,G-Bay,IMRP,2024-09-12T15:28:21Z,40,50,-79.746433999999965,44.738753000000031
1282,1282,G-Bay,IMRP,2024-09-12T15:28:33Z,40,40,-79.746465999999941,44.738806000000068
1283,1283,G-Bay,IMRP,2024-09-12T15:28:40Z,10,45,-79.746489999999937,44.738845000000026
1284,1284,G-Bay,IMRP,2024-09-12T15:28:46Z,10,50,-79.746510999999941,44.738885000000039
1285,1285,G-Bay,IMRP,2024-09-12T15:28:52Z,10,50,-79.746532999999943,44.738929000000041
1286,1286,G-Bay,IMRP,2024-09-12T15:28:58Z,10,50,-79.746555999999941,44.738970000000052
1287,1287,G-Bay,IMRP,2024-09-12T15:29:05Z,25,55,-79.746581999999989,44.739017000000047
1288,1288,G-Bay,IMRP,2024-09-12T15:29:12Z,50,60,-79.746612999999968,44.739069000000029
1289,1289,G-Bay,IMRP,2024-09-12T15:29:18Z,25,55,-79.746642999999949,44.739112000000034
1290,1290,G-Bay,IMRP,2024-09-12T15:29:26Z,40,55,-79.746680999999967,44.739163000000076
1291,1291,G-Bay,IMRP,2024-09-12T15:29:33Z,50,50,-79.746703999999966,44.739197000000047
1292,1292,G-Bay,IMRP,2024-09-12T15:29:40Z,25,50,-79.746721999999977,44.739230000000077
1293,1293,G-Bay,IMRP,2024-09-12T15:29:52Z,40,50,-79.746733999999947,44.739279000000067
1294,1294,G-Bay,IMRP,2024-09-12T15:30:02Z,10,50,-79.746734999999944,44.739329000000055
1295,1295,G-Bay,IMRP,2024-09-12T15:30:09Z,10,50,-79.746725999999967,44.739360000000033
1296,1296,G-Bay,IMRP,2024-09-12T15:30:15Z,10,55,-79.746723999999972,44.739391000000069
1297,1297,G-Bay,IMRP,2024-09-12T15:30:37Z,50,70,-79.746692999999937,44.739496000000031
1298,1298,G-Bay,IMRP,2024-09-12T15:30:45Z,100,75,-79.746674999999982,44.739536000000044
1299,1299,G-Bay,IMRP,2024-09-12T15:30:52Z,100,70,-79.746668999999940,44.739578000000051
1300,1300,G-Bay,IMRP,2024-09-12T15:30:58Z,100,70,-79.746671999999990,44.739619000000062
1301,1301,G-Bay,IMRP,2024-09-12T15:31:04Z,100,80,-79.746691999999939,44.739660000000072
1302,1302,G-Bay,IMRP,2024-09-12T15:31:09Z,100,90,-79.746711999999945,44.739698000000033
1303,1303,G-Bay,IMRP,2024-09-12T15:31:16Z,90,90,-79.746732999999949,44.739746000000025
1304,1304,G-Bay,IMRP,2024-09-12T15:31:23Z,100,100,-79.746740999999986,44.739803000000052
1305,1305,G-Bay,IMRP,2024-09-12T15:31:34Z,100,130,-79.746717999999987,44.739887000000067
1306,1306,G-Bay,IMRP,2024-09-12T15:32:06Z,,80,-79.746762999999987,44.740099000000043
1307,1307,G-Bay,IMRP,2024-09-12T15:32:17Z,70,80,-79.746819999999957,44.740091000000064
1308,1308,G-Bay,IMRP,2024-09-12T15:32:25Z,,70,-79.746869999999944,44.740079000000037
1309,1309,G-Bay,IMRP,2024-09-12T15:32:33Z,40,60,-79.746923999999979,44.740072000000055
1310,1310,G-Bay,IMRP,2024-09-12T15:32:39Z,20,50,-79.746977999999956,44.740074000000050
1311,1311,G-Bay,IMRP,2024-09-12T15:32:46Z,10,55,-79.747021999999959,44.740100000000041
1312,1312,G-Bay,IMRP,2024-09-12T15:32:53Z,10,60,-79.747032999999988,44.740131000000076
1313,1313,G-Bay,IMRP,2024-09-12T15:33:00Z,15,60,-79.747038999999972,44.740163000000052
1314,1314,G-Bay,IMRP,2024-09-12T15:33:07Z,70,60,-79.747052999999937,44.740203000000065
1315,1315,G-Bay,IMRP,2024-09-12T15:33:13Z,70,60,-79.747076999999990,44.740231000000051
1316,1316,G-Bay,IMRP,2024-09-12T15:33:19Z,70,60,-79.747111999999959,44.740259000000037
1317,1317,G-Bay,IMRP,2024-09-12T15:33:26Z,50,50,-79.747160999999949,44.740286000000026
1318,1318,G-Bay,IMRP,2024-09-12T15:33:33Z,50,40,-79.747215999999980,44.740299000000050
1319,1319,G-Bay,IMRP,2024-09-12T15:33:40Z,40,30,-79.747276999999940,44.740302000000042
1320,1320,G-Bay,IMRP,2024-09-12T15:33:50Z,10,20,-79.747360999999955,44.740322000000049
1321,1321,G-Bay,IMRP,2024-09-12T15:33:56Z,50,20,-79.747396999999978,44.740350000000035
