"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"789",1086,1086,"G-Bay","IMRP","2024-09-11T18:28:22Z",0,28,-79.876414,44.8088080000001,c(588849.826049433, 4962325.75080086),789,0.00916175907986398,0.00916175907986398,2.48164135763367,2.48164135763367
"790",1087,1087,"G-Bay","IMRP","2024-09-11T18:28:42Z",0,15,-79.87643,44.80879,c(588848.588452645, 4962323.73380513),790,0.00740355703221355,0.00740355703221355,2.47523884296563,2.47523884296563
"791",1088,1088,"G-Bay","IMRP","2024-09-11T18:29:24Z",0,10,-79.876455,44.8087870000001,c(588846.616130608, 4962323.37322945),791,0.00745465154135949,0.00745465154135949,2.49936798462443,2.49936798462443
"792",1089,1089,"G-Bay","IMRP","2024-09-11T18:29:44Z",0,25,-79.876457,44.8087980000001,c(588846.441087619, 4962324.59296497),792,0.00871058853476056,0.00871058853476056,2.5004752088822,2.5004752088822
"793",1090,1090,"G-Bay","IMRP","2024-09-11T18:29:56Z",20,40,-79.8764659999999,44.808812,c(588845.70789903, 4962326.13830109),793,0.0104085101563851,0.0104085101563851,2.50175147994299,2.50175147994299
"794",1091,1091,"G-Bay","IMRP","2024-09-11T18:30:19Z",40,45,-79.876504,44.8088320000001,c(588842.672263992, 4962328.31844495),794,0.0132215326574431,0.0132215326574431,2.74770334618155,2.74770334618155
"795",1092,1092,"G-Bay","IMRP","2024-09-11T18:30:34Z",0,35,-79.8765079999999,44.8088220000001,c(588842.37130844, 4962327.20323562),795,0.0121694228587537,0.0121694228587537,2.49105317198988,2.49105317198988
"796",1093,1093,"G-Bay","IMRP","2024-09-11T18:30:48Z",0,20,-79.876523,44.8087830000001,c(588841.245026994, 4962322.85457515),796,0.00805694974865832,0.00805694974865832,2.48932672641356,2.48932672641356
"797",1094,1094,"G-Bay","IMRP","2024-09-11T18:31:02Z",0,10,-79.876514,44.808769,c(588841.978214837, 4962321.30923853),797,0.00635902778668538,0.00635902778668538,2.48827309466712,2.48827309466712
"798",1095,1095,"G-Bay","IMRP","2024-09-11T18:31:12Z",0,10,-79.876568,44.8087640000001,c(588837.715724609, 4962320.69480422),798,0.0066925307223708,0.0066925307223708,2.48801368613771,2.48801368613771
"799",1096,1096,"G-Bay","IMRP","2024-09-11T18:31:28Z",0,20,-79.8765519999999,44.8087780000001,c(588838.959466211, 4962322.26746272),799,0.00796428358132823,0.00796428358132823,2.48865666183936,2.48865666183936
"800",1097,1097,"G-Bay","IMRP","2024-09-11T18:31:45Z",15,35,-79.8765559999999,44.808793,c(588838.620129595, 4962323.92934775),800,0.00970258540585801,0.00970258540585801,2.48424721436524,2.48424721436524
"801",1098,1098,"G-Bay","IMRP","2024-09-11T18:32:04Z",30,45,-79.87657,44.8088070000001,c(588837.491557341, 4962325.46922048),801,0.0115061697297209,0.0115061697297209,2.48539386469463,2.48539386469463
"802",1099,1099,"G-Bay","IMRP","2024-09-11T18:32:17Z",30,50,-79.8765989999999,44.8088210000001,c(588835.176829417, 4962326.99270095),802,0.0135910455196708,0.0135910455196708,2.48659848599132,2.48659848599132
"803",1100,1100,"G-Bay","IMRP","2024-09-11T18:32:39Z",15,27,-79.8766219999999,44.8088010000001,c(588833.388758865, 4962324.74589094),803,0.0118380099670067,0.0118380099670067,2.46059919126675,2.46059919126675
"804",1101,1101,"G-Bay","IMRP","2024-09-11T18:32:50Z",0,20,-79.876615,44.8087870000001,c(588833.963790348, 4962323.19836783),804,0.0101604741002284,0.0101604741002284,2.4596662582891,2.4596662582891
"805",1102,1102,"G-Bay","IMRP","2024-09-11T18:32:58Z",0,10,-79.876609,44.8087650000001,c(588834.472025997, 4962320.76108183),805,0.0076276946895349,0.0076276946895349,2.45795840746927,2.45795840746927
"806",1103,1103,"G-Bay","IMRP","2024-09-11T18:33:21Z",0,14,-79.876671,44.8087590000001,c(588829.578452559, 4962320.02682669),806,0.00825228230736057,0.00825228230736057,2.46879347283601,2.46879347283601
"807",1104,1104,"G-Bay","IMRP","2024-09-11T18:33:36Z",0,30,-79.8766449999999,44.80877,c(588831.617572948, 4962321.27716002),807,0.00891924969771892,0.00891924969771892,2.4583642234061,2.4583642234061
"808",1105,1105,"G-Bay","IMRP","2024-09-11T18:33:44Z",20,40,-79.876638,44.808796,c(588832.131200606, 4962324.17298741),808,0.0116212793411833,0.0116212793411833,2.46033714692186,2.46033714692186
"809",1106,1106,"G-Bay","IMRP","2024-09-11T18:34:16Z",10,36,-79.876674,44.8088010000001,c(588829.276749273, 4962324.68906662),809,0.0129128348840948,0.0129128348840948,2.4579425626629,2.4579425626629
"810",1107,1107,"G-Bay","IMRP","2024-09-11T18:34:37Z",10,30,-79.876685,44.808793,c(588828.419181318, 4962323.7883763),810,0.0122642890337672,0.0122642890337672,2.45735523351959,2.45735523351959
"811",1108,1108,"G-Bay","IMRP","2024-09-11T18:34:49Z",0,27,-79.876699,44.808775,c(588827.339731813, 4962321.77357025),811,0.0105828614877053,0.0105828614877053,2.45639698483852,2.45639698483852
"812",1109,1109,"G-Bay","IMRP","2024-09-11T18:35:03Z",0,15,-79.876702,44.808749,c(588827.142410486, 4962318.88211416),812,0.00779815378588689,0.00779815378588689,2.2459494600917,2.2459494600917
"813",1110,1110,"G-Bay","IMRP","2024-09-11T18:35:18Z",0,8,-79.8767119999999,44.8087360000001,c(588826.371593568, 4962317.42709803),813,0.00658149319572143,0.00658149319572143,2.24321692176211,2.24321692176211
"814",1111,1111,"G-Bay","IMRP","2024-09-11T18:35:38Z",0,25,-79.8767319999999,44.8087550000001,c(588824.760885356, 4962319.51583552),814,0.00907518227764674,0.00907518227764674,2.2688453666813,2.2688453666813
"815",1112,1112,"G-Bay","IMRP","2024-09-11T18:35:53Z",10,27,-79.876739,44.808767,c(588824.188925721, 4962320.84119187),815,0.0105337401738929,0.0105337401738929,2.47216038359391,2.47216038359391
"816",1113,1113,"G-Bay","IMRP","2024-09-11T18:36:02Z",10,34,-79.876763,44.8087800000001,c(588822.271120057, 4962322.25905664),816,0.012453174095463,0.012453174095463,2.47205628204157,2.47205628204157
"817",1114,1114,"G-Bay","IMRP","2024-09-11T18:36:15Z",0,28,-79.876787,44.8087580000001,c(588820.407036322, 4962319.78899014),817,0.0105404903861405,0.0105404903861405,2.35370036343605,2.35370036343605
"818",1115,1115,"G-Bay","IMRP","2024-09-11T18:36:25Z",0,17,-79.8767759999999,44.8087340000001,c(588821.313722808, 4962317.13499887),818,0.00768538389276191,0.00768538389276191,2.12963607520021,2.12963607520021
"819",1116,1116,"G-Bay","IMRP","2024-09-11T18:36:35Z",0,8,-79.876788,44.8087160000001,c(588820.392424354, 4962315.12237935),819,0.00596261876313246,0.00596261876313246,2.12826594972543,2.12826594972543
"820",1117,1117,"G-Bay","IMRP","2024-09-11T18:36:56Z",10,20,-79.876832,44.80873,c(588816.891538962, 4962316.62947689),820,0.00840494113680976,0.00840494113680976,2.13227591258085,2.13227591258085
"821",1118,1118,"G-Bay","IMRP","2024-09-11T18:37:17Z",0,27,-79.8768479999999,44.808727,c(588815.630908105, 4962316.27874418),821,0.00840719267687669,0.00840719267687669,2.13213841800777,2.13213841800777
"822",1119,1119,"G-Bay","IMRP","2024-09-11T18:37:39Z",10,30,-79.8768709999999,44.808746,c(588813.782971636, 4962318.36420663),822,0.0109838756423125,0.0109838756423125,2.13369957845565,2.13369957845565
"823",1120,1120,"G-Bay","IMRP","2024-09-11T18:37:54Z",30,35,-79.876898,44.8087620000001,c(588811.62333193, 4962320.11204817),823,0.0133512833937705,0.0133512833937705,2.48726306789343,2.48726306789343
"824",1121,1121,"G-Bay","IMRP","2024-09-11T18:38:17Z",20,35,-79.87692,44.808749,c(588809.903585568, 4962318.64392374),824,0.0124622176813298,0.0124622176813298,2.1459577320623,2.1459577320623
"825",1122,1122,"G-Bay","IMRP","2024-09-11T18:38:37Z",0,20,-79.8769369999999,44.808723,c(588808.599175268, 4962315.7371733),825,0.0100816904511075,0.0100816904511075,2.14408459406529,2.14408459406529
"826",1123,1123,"G-Bay","IMRP","2024-09-11T18:38:54Z",5,15,-79.8769359999999,44.8087140000001,c(588808.692064627, 4962314.73851191),826,0.0090868144416501,0.0090868144416501,2.1435020235773,2.1435020235773
"827",1124,1124,"G-Bay","IMRP","2024-09-11T18:39:22Z",0,8,-79.876974,44.8086960000001,c(588805.714753376, 4962312.69749004),827,0.00813185619546733,0.00813185619546733,2.14145953322053,2.14145953322053
"828",1125,1125,"G-Bay","IMRP","2024-09-11T18:39:42Z",0,30,-79.8769619999999,44.8087120000001,c(588806.639126038, 4962314.48793984),828,0.00954409538352179,0.00954409538352179,2.14149704493251,2.14149704493251
"829",1126,1126,"G-Bay","IMRP","2024-09-11T18:39:56Z",10,32,-79.876972,44.8087120000001,c(588805.848353745, 4962314.4770152),829,0.00980279388066984,0.00980279388066984,2.14175638784214,2.14175638784214
"830",1127,1127,"G-Bay","IMRP","2024-09-11T18:40:20Z",25,30,-79.876987,44.8087160000001,c(588804.656056856, 4962314.90496346),830,0.010621511123394,0.010621511123394,2.14417934026661,2.14417934026661
"831",1128,1128,"G-Bay","IMRP","2024-09-11T18:40:44Z",30,40,-79.8770039999999,44.8087370000001,c(588803.279517667, 4962317.21915111),831,0.0133223127860821,0.0133223127860821,2.26558401120607,2.26558401120607
"832",1129,1129,"G-Bay","IMRP","2024-09-11T18:41:00Z",0,40,-79.877034,44.8087130000001,c(588800.944030995, 4962314.52036832),832,0.0115143939588327,0.0115143939588327,2.13240233223111,2.13240233223111
"833",1130,1130,"G-Bay","IMRP","2024-09-11T18:41:18Z",10,30,-79.877043,44.808707,c(588800.241543166, 4962313.84403416),833,0.0111012193687026,0.0111012193687026,2.13218846703608,2.13218846703608
"834",1131,1131,"G-Bay","IMRP","2024-09-11T18:41:33Z",0,10,-79.877045,44.8086940000001,c(588800.103337628, 4962312.39776045),834,0.00975328427159763,0.00975328427159763,2.13152593577591,2.13152593577591
"835",1132,1132,"G-Bay","IMRP","2024-09-12T14:45:33Z",100,120,-79.741832,44.737784,c(599614.221304777, 4954592.09184606),835,0.348936501268368,0.348936501268368,1.44807885392747,1.44807885392747
"836",1133,1133,"G-Bay","IMRP","2024-09-12T14:48:28Z",100,120,-79.7426139999999,44.737607,c(599552.610867118, 4954571.47342684),836,0.339088004931176,0.339088004931176,1.366398100673,1.366398100673
"837",1134,1134,"G-Bay","IMRP","2024-09-12T14:48:39Z",100,120,-79.742738,44.7375650000001,c(599542.865311561, 4954566.65629646),837,0.328250646529233,0.328250646529233,1.3775808522433,1.3775808522433
"838",1135,1135,"G-Bay","IMRP","2024-09-12T14:48:52Z",100,120,-79.74287,44.7375190000001,c(599532.493208704, 4954561.38506772),838,0.317078686356696,0.317078686356696,1.37239196724356,1.37239196724356
"839",1136,1136,"G-Bay","IMRP","2024-09-12T14:48:59Z",100,120,-79.742942,44.7374960000001,c(599526.832103729, 4954558.74212259),839,0.310102250403499,0.310102250403499,1.3725111649902,1.3725111649902
"840",1137,1137,"G-Bay","IMRP","2024-09-12T14:49:09Z",100,120,-79.7430449999999,44.737465,c(599518.730306394, 4954555.17261681),840,0.301165970784585,0.301165970784585,1.35947991564244,1.35947991564244
"841",1138,1138,"G-Bay","IMRP","2024-09-12T14:49:16Z",100,125,-79.743116,44.737447,c(599513.139788034, 4954553.08631906),841,0.295120923390391,0.295120923390391,1.36049732916921,1.36049732916921
"842",1139,1139,"G-Bay","IMRP","2024-09-12T14:49:23Z",100,123,-79.7431789999999,44.7374290000001,c(599508.182663327, 4954551.00980719),842,0.28976014370109,0.28976014370109,1.35909886445661,1.35909886445661
"843",1140,1140,"G-Bay","IMRP","2024-09-12T14:49:31Z",100,130,-79.743258,44.7374080000001,c(599501.963886543, 4954548.58049087),843,0.283113899060684,0.283113899060684,1.33288887480236,1.33288887480236
"844",1141,1141,"G-Bay","IMRP","2024-09-12T14:49:36Z",100,130,-79.743308,44.737397,c(599498.024019834, 4954547.29745747),844,0.278923756561529,0.278923756561529,1.33245088873125,1.33245088873125
"845",1142,1142,"G-Bay","IMRP","2024-09-12T14:49:51Z",100,130,-79.7434699999999,44.737354,c(599485.271463368, 4954542.32287893),845,0.25933502682129,0.25933502682129,1.33600114745257,1.33600114745257
"846",1143,1143,"G-Bay","IMRP","2024-09-12T14:51:11Z",100,120,-79.744878,44.737125,c(599374.18570424, 4954515.16490148),846,0.14206477830874,0.14206477830874,1.27105038365783,1.27105038365783
"847",1144,1144,"G-Bay","IMRP","2024-09-12T14:51:20Z",100,110,-79.744944,44.73711,c(599368.985844363, 4954513.41808246),847,0.137214817800816,0.137214817800816,1.2680363973473,1.2680363973473
"848",1145,1145,"G-Bay","IMRP","2024-09-12T14:51:33Z",100,120,-79.7450239999999,44.73708,c(599362.703222667, 4954509.98793886),848,0.132095177939156,0.132095177939156,1.27494659692722,1.27494659692722
"849",1146,1146,"G-Bay","IMRP","2024-09-12T14:52:17Z",100,100,-79.7454329999999,44.7369360000001,c(599330.567164057, 4954493.49282553),849,0.10144346939438,0.10144346939438,1.25729214284173,1.25729214284173
"850",1147,1147,"G-Bay","IMRP","2024-09-12T14:52:26Z",100,90,-79.74547,44.7369130000001,c(599327.677058076, 4954490.89277343),850,0.0982358459858134,0.0982358459858134,1.25556648892728,1.25556648892728
"851",1148,1148,"G-Bay","IMRP","2024-09-12T14:52:40Z",100,90,-79.74553,44.7368660000001,c(599323.00700695, 4954485.59867539),851,0.0946086375440867,0.0946086375440867,1.25019058715921,1.25019058715921
"852",1149,1149,"G-Bay","IMRP","2024-09-12T14:52:47Z",100,80,-79.7455419999999,44.7368460000001,c(599322.091144091, 4954483.362382),852,0.0941523617786441,0.0941523617786441,1.25001384039856,1.25001384039856
"853",1150,1150,"G-Bay","IMRP","2024-09-12T14:53:05Z",100,85,-79.745524,44.736795,c(599323.60362045, 4954477.71914195),853,0.0969256983461249,0.0969256983461249,1.23740917382311,1.23740917382311
"854",1151,1151,"G-Bay","IMRP","2024-09-12T14:53:11Z",100,85,-79.745505,44.736768,c(599325.154183196, 4954474.74310191),854,0.0992268110611672,0.0992268110611672,1.22230020800223,1.22230020800223
"855",1152,1152,"G-Bay","IMRP","2024-09-12T14:53:18Z",100,100,-79.745483,44.736744,c(599326.937137522, 4954472.10397077),855,0.101920894273993,0.101920894273993,1.22274564541472,1.22274564541472
"856",1153,1153,"G-Bay","IMRP","2024-09-12T14:53:28Z",100,100,-79.7454529999999,44.7367080000001,c(599329.374044806, 4954468.14161373),856,0.105231692390249,0.105231692390249,1.22056083943654,1.22056083943654
"857",1154,1154,"G-Bay","IMRP","2024-09-12T14:53:37Z",100,80,-79.745423,44.7366700000001,c(599331.814379516, 4954463.95709266),857,0.108269169557539,0.108269169557539,1.2267526010496,1.2267526010496
"858",1155,1155,"G-Bay","IMRP","2024-09-12T14:53:47Z",100,90,-79.745395,44.736635,c(599334.091228943, 4954460.10337895),858,0.111572288003947,0.111572288003947,1.22764289568251,1.22764289568251
"859",1156,1156,"G-Bay","IMRP","2024-09-12T14:53:55Z",100,100,-79.7453599999999,44.7365990000001,c(599336.924023774, 4954456.14712704),859,0.115454122461211,0.115454122461211,1.23261772259752,1.23261772259752
"860",1157,1157,"G-Bay","IMRP","2024-09-12T14:54:00Z",100,100,-79.745327,44.736562,c(599339.600182741, 4954452.07735281),860,0.11901759782808,0.11901759782808,1.23314195272466,1.23314195272466
"861",1158,1158,"G-Bay","IMRP","2024-09-12T14:54:05Z",100,100,-79.7452949999999,44.7365280000001,c(599342.192031837, 4954448.3396065),861,0.121867714768048,0.121867714768048,1.23426064259432,1.23426064259432
"862",1159,1159,"G-Bay","IMRP","2024-09-12T14:54:11Z",100,90,-79.745268,44.736495,c(599344.386291805, 4954444.70684071),862,0.123708163020644,0.123708163020644,1.23493523059642,1.23493523059642
"863",1160,1160,"G-Bay","IMRP","2024-09-12T14:54:21Z",100,80,-79.745223,44.7364450000001,c(599348.034834454, 4954439.207645),863,0.126963867848244,0.126963867848244,1.23541631833406,1.23541631833406
"864",1161,1161,"G-Bay","IMRP","2024-09-12T14:54:27Z",100,100,-79.74519,44.736413,c(599350.702444256, 4954435.69328758),864,0.127877679917465,0.127877679917465,1.21546253133489,1.21546253133489
"865",1162,1162,"G-Bay","IMRP","2024-09-12T14:54:33Z",100,90,-79.745165,44.736389,c(599352.722947495, 4954433.05782541),865,0.129243223214435,0.129243223214435,1.22973709014915,1.22973709014915
"866",1163,1163,"G-Bay","IMRP","2024-09-12T14:54:39Z",100,90,-79.7451359999999,44.736364,c(599355.061869384, 4954430.31616425),866,0.131069747664704,0.131069747664704,1.2303278189949,1.2303278189949
"867",1164,1164,"G-Bay","IMRP","2024-09-12T14:54:45Z",100,90,-79.745103,44.736337,c(599357.720923122, 4954427.35722199),867,0.132267970998208,0.132267970998208,1.22867444574499,1.22867444574499
"868",1165,1165,"G-Bay","IMRP","2024-09-12T14:54:50Z",100,90,-79.7450719999999,44.736318,c(599360.207925108, 4954425.28449893),868,0.133441667151783,0.133441667151783,1.21960220520206,1.21960220520206
"869",1166,1166,"G-Bay","IMRP","2024-09-12T14:54:56Z",100,90,-79.7450229999999,44.736297,c(599364.123525611, 4954423.01158664),869,0.135579257564426,0.135579257564426,1.21654121548079,1.21654121548079
"870",1167,1167,"G-Bay","IMRP","2024-09-12T14:55:02Z",100,90,-79.7449779999999,44.736276,c(599367.722424045, 4954420.7337932),870,0.137271675971732,0.137271675971732,1.21683426366544,1.21683426366544
"871",1168,1168,"G-Bay","IMRP","2024-09-12T14:55:08Z",100,90,-79.744942,44.736255,c(599370.608738838, 4954418.44501353),871,0.138949743129625,0.138949743129625,1.2161578923501,1.2161578923501
"872",1169,1169,"G-Bay","IMRP","2024-09-12T14:55:14Z",100,100,-79.744909,44.736229,c(599373.266091607, 4954415.59716002),872,0.140513893885168,0.140513893885168,1.21598963953779,1.21598963953779
"873",1170,1170,"G-Bay","IMRP","2024-09-12T14:55:21Z",100,95,-79.744881,44.7361950000001,c(599375.541269001, 4954411.85454305),873,0.141422389044049,0.141422389044049,1.213826488477,1.213826488477
"874",1171,1171,"G-Bay","IMRP","2024-09-12T14:55:28Z",100,100,-79.744859,44.7361690000001,c(599377.3276866, 4954408.9932606),874,0.141704224205941,0.141704224205941,1.19942194868308,1.19942194868308
"875",1172,1172,"G-Bay","IMRP","2024-09-12T14:55:34Z",100,90,-79.7448449999999,44.7361460000001,c(599378.475555456, 4954406.45545796),875,0.141592499669609,0.141592499669609,1.19948052114744,1.19948052114744
"876",1173,1173,"G-Bay","IMRP","2024-09-12T14:55:39Z",100,95,-79.74483,44.736118,c(599379.711166862, 4954403.36346424),876,0.141155398277036,0.141155398277036,1.19935218511958,1.19935218511958
"877",1174,1174,"G-Bay","IMRP","2024-09-12T14:55:45Z",100,95,-79.744815,44.7360880000001,c(599380.950205541, 4954400.04930585),877,0.139719016213484,0.139719016213484,1.20501241708617,1.20501241708617
"878",1175,1175,"G-Bay","IMRP","2024-09-12T14:55:50Z",100,90,-79.744807,44.7360580000001,c(599381.635009818, 4954396.72660041),878,0.138197945685421,0.138197945685421,1.20584122161571,1.20584122161571
"879",1176,1176,"G-Bay","IMRP","2024-09-12T14:55:55Z",100,90,-79.744804,44.73603,c(599381.920505776, 4954393.61995473),879,0.137088825088612,0.137088825088612,1.20580573524972,1.20580573524972
"880",1177,1177,"G-Bay","IMRP","2024-09-12T14:56:01Z",100,90,-79.7448019999999,44.735999,c(599382.131964616, 4954390.17884067),880,0.135870773932011,0.135870773932011,1.1963887506912,1.1963887506912
"881",1178,1178,"G-Bay","IMRP","2024-09-12T14:56:07Z",100,90,-79.744808,44.735959,c(599381.725428199, 4954385.7282162),881,0.133529174837403,0.133529174837403,1.19643395468439,1.19643395468439
"882",1179,1179,"G-Bay","IMRP","2024-09-12T15:00:52Z",100,80,-79.744766,44.7358600000001,c(599385.220447748, 4954374.78233763),882,0.132794513087938,0.132794513087938,1.20810946531272,1.20810946531272
"883",1180,1180,"G-Bay","IMRP","2024-09-12T15:01:00Z",100,80,-79.744746,44.73582,c(599386.872509811, 4954370.36346126),883,0.132743242802478,0.132743242802478,1.19240376877004,1.19240376877004
"884",1181,1181,"G-Bay","IMRP","2024-09-12T15:01:06Z",100,80,-79.744728,44.7357700000001,c(599388.38335204, 4954364.83131856),884,0.131921514925038,0.131921514925038,1.19178559941944,1.19178559941944
"885",1182,1182,"G-Bay","IMRP","2024-09-12T15:01:11Z",100,80,-79.7447109999999,44.7357170000001,c(599389.820159286, 4954358.96470773),885,0.130870498445707,0.130870498445707,1.18987699521398,1.18987699521398
"886",1183,1183,"G-Bay","IMRP","2024-09-12T15:01:18Z",100,80,-79.744692,44.7356580000001,c(599391.425602371, 4954352.43404483),886,0.129690311301851,0.129690311301851,1.18851815855151,1.18851815855151
"887",1184,1184,"G-Bay","IMRP","2024-09-12T15:01:23Z",100,80,-79.744674,44.7356150000001,c(599392.924459268, 4954347.67948036),887,0.128972476329501,0.128972476329501,1.18758281609913,1.18758281609913
"888",1185,1185,"G-Bay","IMRP","2024-09-12T15:01:29Z",100,80,-79.744655,44.7355680000001,c(599394.509348499, 4954342.48180764),888,0.127544477478712,0.127544477478712,1.18717894290715,1.18717894290715
"889",1186,1186,"G-Bay","IMRP","2024-09-12T15:01:34Z",100,80,-79.7446389999999,44.735527,c(599395.846428587, 4954337.94696637),889,0.126605565804013,0.126605565804013,1.18511214275359,1.18511214275359
"890",1187,1187,"G-Bay","IMRP","2024-09-12T15:01:42Z",100,70,-79.7446199999999,44.735487,c(599397.419328979, 4954333.52687149),890,0.125540952636638,0.125540952636638,1.18491800152516,1.18491800152516
"891",1188,1188,"G-Bay","IMRP","2024-09-12T15:01:54Z",100,75,-79.744593,44.7354350000001,c(599399.646210455, 4954327.78355759),891,0.122842212407558,0.122842212407558,1.18545455279245,1.18545455279245
"892",1189,1189,"G-Bay","IMRP","2024-09-12T15:02:10Z",100,70,-79.744559,44.7353680000001,c(599402.453038739, 4954320.3825567),892,0.119670607925741,0.119670607925741,1.18101470312615,1.18101470312615
"893",1190,1190,"G-Bay","IMRP","2024-09-12T15:02:15Z",100,70,-79.7445489999999,44.735348,c(599403.279081576, 4954318.17312065),893,0.119006533673085,0.119006533673085,1.18070675092532,1.18070675092532
"894",1191,1191,"G-Bay","IMRP","2024-09-12T15:02:26Z",100,90,-79.744557,44.7353130000001,c(599402.705630765, 4954314.27546484),894,0.118039625629641,0.118039625629641,1.17935229342651,1.17935229342651
"895",1192,1192,"G-Bay","IMRP","2024-09-12T15:03:14Z",100,70,-79.744583,44.7352300000001,c(599400.789224199, 4954305.02386913),895,0.110615732585285,0.110615732585285,1.1359313389207,1.1359313389207
"896",1193,1193,"G-Bay","IMRP","2024-09-12T15:03:41Z",100,60,-79.744591,44.7351860000001,c(599400.231190514, 4954300.12647169),896,0.104478565993094,0.104478565993094,1.13442829076002,1.13442829076002
"897",1194,1194,"G-Bay","IMRP","2024-09-12T15:03:56Z",100,55,-79.74463,44.7351330000001,c(599397.23406476, 4954294.19147442),897,0.0980435096873678,0.0980435096873678,1.13002227654659,1.13002227654659
"898",1195,1195,"G-Bay","IMRP","2024-09-12T15:04:29Z",100,70,-79.744699,44.735018,c(599391.967816153, 4954281.33273277),898,0.0856051022389947,0.0856051022389947,1.10412274798758,1.10412274798758
"899",1196,1196,"G-Bay","IMRP","2024-09-12T15:04:35Z",100,70,-79.744705,44.7349830000001,c(599391.552710187, 4954277.43752062),899,0.0824495348492223,0.0824495348492223,1.10258683884843,1.10258683884843
"900",1197,1197,"G-Bay","IMRP","2024-09-12T15:04:45Z",100,60,-79.744705,44.734949,c(599391.6109586, 4954273.66071776),900,0.0790750871087965,0.0790750871087965,1.10093001631636,1.10093001631636
"901",1198,1198,"G-Bay","IMRP","2024-09-12T15:04:55Z",100,60,-79.744692,44.7349160000001,c(599392.696808741, 4954270.01087223),901,0.0773646321931523,0.0773646321931523,1.10043342515566,1.10043342515566
"902",1199,1199,"G-Bay","IMRP","2024-09-12T15:05:02Z",100,65,-79.744674,44.734882,c(599394.180263846, 4954266.25605027),902,0.0759664201936148,0.0759664201936148,1.09881695756182,1.09881695756182
"903",1200,1200,"G-Bay","IMRP","2024-09-12T15:05:09Z",100,55,-79.744657,44.73486,c(599395.563983411, 4954263.83299667),903,0.0745553360260984,0.0745553360260984,1.09345177198158,1.09345177198158
"904",1201,1201,"G-Bay","IMRP","2024-09-12T15:05:17Z",100,60,-79.744627,44.734828,c(599397.99415323, 4954260.31499471),904,0.0748512867252767,0.0748512867252767,1.09261578213957,1.09261578213957
"905",1202,1202,"G-Bay","IMRP","2024-09-12T15:05:34Z",100,60,-79.7445969999999,44.73479,c(599400.434605627, 4954256.13049903),905,0.0726370352219907,0.0726370352219907,1.09248915298764,1.09248915298764
"906",1203,1203,"G-Bay","IMRP","2024-09-12T15:05:40Z",100,50,-79.7445729999999,44.734765,c(599402.377717594, 4954253.38274828),906,0.0713784950534336,0.0713784950534336,1.09226030324863,1.09226030324863
"907",1204,1204,"G-Bay","IMRP","2024-09-12T15:05:46Z",100,50,-79.7445499999999,44.734743,c(599404.236512687, 4954250.96702411),907,0.0713087635003195,0.0713087635003195,1.09224093096657,1.09224093096657
"908",1205,1205,"G-Bay","IMRP","2024-09-12T15:05:55Z",100,50,-79.7445299999999,44.734718,c(599405.862914389, 4954248.21438925),908,0.072784188367304,0.072784188367304,1.09219904074048,1.09219904074048
"909",1206,1206,"G-Bay","IMRP","2024-09-12T15:05:59Z",100,65,-79.7445089999999,44.7347050000001,c(599407.547934437, 4954246.79596529),909,0.0718386750687394,0.0718386750687394,1.09586866925934,1.09586866925934
"910",1207,1207,"G-Bay","IMRP","2024-09-12T15:06:42Z",100,70,-79.7444859999999,44.734696,c(599409.384458067, 4954245.82431419),910,0.0722874790637762,0.0722874790637762,1.09612913396442,1.09612913396442
"911",1208,1208,"G-Bay","IMRP","2024-09-12T15:07:19Z",100,60,-79.744354,44.7347340000001,c(599419.770884323, 4954250.20667328),911,0.0888460255119836,0.0888460255119836,1.10238974013421,1.10238974013421
"912",1209,1209,"G-Bay","IMRP","2024-09-12T15:07:33Z",100,60,-79.744289,44.7347750000001,c(599424.847211499, 4954254.84045118),912,0.0971802019679211,0.0971802019679211,1.104237297167,1.104237297167
"913",1210,1210,"G-Bay","IMRP","2024-09-12T15:07:41Z",100,50,-79.744255,44.7348000000001,c(599427.496427607, 4954257.659045),913,0.101049601127874,0.101049601127874,1.10565163320305,1.10565163320305
"914",1211,1211,"G-Bay","IMRP","2024-09-12T15:08:02Z",100,50,-79.7442169999999,44.7348230000001,c(599430.465781869, 4954260.26036153),914,0.10499910474668,0.10499910474668,1.10909118147509,1.10909118147509
"915",1212,1212,"G-Bay","IMRP","2024-09-12T15:08:12Z",100,60,-79.744179,44.7348460000001,c(599433.435133723, 4954262.86167947),915,0.108596345826977,0.108596345826977,1.11144527424657,1.11144527424657
"916",1213,1213,"G-Bay","IMRP","2024-09-12T15:08:20Z",100,60,-79.744151,44.7348650000001,c(599435.619557568, 4954265.00645228),916,0.111758205105145,0.111758205105145,1.1131356740652,1.1131356740652
"917",1214,1214,"G-Bay","IMRP","2024-09-12T15:08:56Z",NA,NA,-79.743981,44.734946,c(599448.940993727, 4954274.21182856),917,0.121303786613672,0.121303786613672,1.11697782402534,1.11697782402534
"918",1215,1215,"G-Bay","IMRP","2024-09-12T15:09:03Z",NA,NA,-79.743954,44.7349630000001,c(599451.049658979, 4954276.13322007),918,0.124129870892069,0.124129870892069,1.11747236366747,1.11747236366747
